barcode,product_name,brands
8901023022968,Good knight GOLD flash,Unknown Brand
8901365995920,prestige electronic gas lighter,prestige
8901242204503,,
8906010502317,,
8906003950378,,
8901571005659,,
8904117902733,,
7993417924836,,
8906021072281,crunchy peanut,kaldini
8904063211460,Hot & Spicy Samosa,Haldrams
8906117363538,Makhana,Country Delight
8901414000872,Dal Moth,
8906010501228,Scoopitos Masala Flavour,Balaji Wafers
8904221698997,Whey Protein Concentrate,"Asitis, as·it·is"
8901414014343,Patisa,
8904132925731,Snactac 950g,
8904132950757,Campa Club Soda 200ml pet,
8901058900118,Nescafe Sunrise 50g pp,
8904132917545,Kaffe Instant coffee 50g po,
8901058004748,Classic,Nescafé
7622202031496,Cadbury Cocoa powder 150g pet,
8901071702102,Hershey's Cocoa,Hershey's
8901058903300,,
8906001050704,Mango pickle,Mother's Recipe
2698201756697,,
8906009533148,Max Protein GrainBreakfast Cookie,RiteBite
84504517,Kinder Joy,Kinder
0661706974370,,
8901652140637,Puff,Unknown Brand
8904344620462,Cinnamon & Brown Sugar Biscuits,LaVida
8907316009357,Bhelpuri chutney 85g,
8906001056591,,
8905507001593,,Unknown Brand
8905795000247,,
8906012844293,,
8901725017903,Mad angles achaari masti,Bingo
8904054608064,,
0431627066061,,
9427142066021,,
8901860010302,Fevikwik Gel,Pidilite
8901262030564,Cow Ghee,Amul
8901725013677,,
8908000097568,Gaia Oatmeal Cookies,Gaia
8903754000123,Gluco+ Strawberry Jelly Energy Drink,Tata
9505000021549,,
8904123503016,,
8901719130724,parle 2020 gold,Parle
8904300201018,Coconut crunchy,
8901175069064,,
8901725013004,Marie light family pack,"Sunfeast,ITC"
8906009073729,Big & Bold Fruit Blast,Unibic
8901719123948,Parle g gold 500g,Parle
8901719126123,PARLE magic ORANGE,Parle
8901928272703,BISK FARM Chatpata,Bisk Farm
8906009073736,UNIBIC BIG BOLD choco blast,
0001678530004,BISK FARM Rich Marie,
8901719128264,PARLE ALOO BIKKI,Parle
8901719128271,Parle aloo bikki,Parle
7622201756932,Cadbury Oreo coco creme,Oreo
8901719127359,Parle milk shakti,Parle
8904064662537,Mohnsamen,Transfood
8904064619906,Schwarzkümmel,Transfood
8906077362060,Double methi masala khakhra,
8904132919440,Badam drink mix 200g,
8903996006372,Osteo Gel,L'Amar
8906080600913,8906080600913,
8901138819965,Himalaya,
8906059636004,Greek yogurt,Epigamia
8907020526096,,
8901512926401,,
8906076132602,Choco Chip Cookies,the Baker's Dozen
8901725002190,Sunfeast all rounder cream&herb,
8901725001612,Sunfeast all rounder chatpata masala,
8905457893170,,
8906167243873,Panchmeva Dry Fruits Mix,Whole Farms Everyday Essential
8904063258458,,
8901058865660,Gold Cappuccino,Nescafe
8901542000065,Complan Kesar badam 500g cbd,
8463580000433,Veeba cheese chilli,1
8906064655700,Garlic sauce,1
8904132919464,Dk khaman dhokla,1
8901063016682,5050,Britannia
8901719128486,Parle g rs 10,Parale
8901453045926,Sualin,Hamdard
8904109490439,,
8901030882609,Red Label natural 1kg,
8904004412956,Navratan mix,Haldiram Snacks Pvt. Ltd.
8906077361872,Roasted chana,Jaimin
0890304001359,Érable Vinaigre balsamique,Oliv
6285835000461,Sneakers Mini,
3948725132866,Sunfeast,Sunfeast
8906009078014,Butter cookies,Unibic
7622201712617,Chocobakes choco chip,Cadbury
8901725003876,Dark fantasy,Sunfest
8906009072012,Pista badam,Unibic
3948063160293,Pure magic chocolush,Britannia
0903443743346,Ginger nuts,McVitie's
8901052003471,Kenvan Devan,
8904972833595,Tomato Local,Unknown Brand
8901030985997,Horlicks chocolate Delight flavour 750g pp,
8901262153287,Amul tru lychee 180ml tpk,
8906127143168,,
8901725006594,B Natural select coconut water 200ml pet,B Natural Select
8906160930862,Lavian festivities,1
8902335005779,,
8906151231374,Ragi chips - Snackable,
8906037691940,,
8906037692091,,
8906060451184,,
8939111430166,Creatine Monohydrate,wellcore
8904145912049,PediaSure 7+,Abbott
8901063163348,Tiger rs 10,Britania
8901725003074,Bounce 10 choco,Sunfest
8901063155466,Tiger crunch 20,Brita
8901725015510,Dream cream cooki,Sunfest
8901063138469,Britannia Thin Arrowroot,Britannia
8901063163355,Tiger 25,Brota
8901719121661,2020 blue,Parle
8901719124945,8901719124945,
9407852667589,,
8906010367602,Soan Cake,
8906135070258,ISO Ripped,Primabolics
8901242111504,Bambino Pasta,
8906048501900,Protinex diabetes care,
7622201766078,Bourn vita 500 g,
8901058826784,Nescafe classic,Nescafé
8904300201520,Pistachio biscuit,Mario
8901848001094,Rasna Insta,Rasna
8903363001948,Coffee,House
8901848002275,Jaljeera,Rasna
8906021122719,Vermicelli Payasam,
8997232970534,Lemonilo gorme kaldu jamur 40g,
8993351122625,GREENFIELDS,2
8906048502242,Protinex 400g,
8904132912731,Snactac vermicilli 900 g,
8904132916074,Snactac vermicilli 450 g,
8904132912991,Plain snactac vermicilli 450 g,
8906001050650,Manngo pickle,500g
8908019874020,Goli soda Orange,Unknown Brand
8901058004700,Nescafe classic Coffee,Nescafé
8901542000003,Complain royale chocolate Flv 200g cbd,
0608410873971,,
8902167001161,Karahi Paneer Masala,
8901725110123,Moms magic  50,Sunfest
0890444238103,Caprese Chicken,JUIT
8430689601083,Olive Oil,Queen
8901860630616,,Unknown Brand
8902188801115,Chiily powder,Ramdev
8904082761007,Rice flour,Gaay
4901189005410,,
8906013030138,Hakka noodles,Wai wai
8906010502508,Crunchem Peri Peri Flavour,Balaji
8906039390100,Besan,Magic Cook
5941304905057,,
8901722066355,Frozen sweet corn,Safal
8904293703148,Chilli Green,Unknown Brand
8904422702417,Amla Chatpata Candy,Patanjali
9220079597695,,
8904132975316,Campa energy drink 200ml,
8906087776420,FACE SERUM,
8901808004516,Pasta Sauce Red Tangy Salsa,WeiKFiELD
8908005807025,,
8906036572431,corn flour,prime
8904004400410,Ratlami Sev,Haldiram's
8886467122866,pringles,Pringles
8901542002175,,
0908449459154,Zero Maida Bread,The Health Factory
8908014062187,,
8906065680572,,
0890497000429,Naan Rounds,Stonefire
8908001347471,Milma strawberry,Milma
6361748018271,,
8904037225127,Chawanprash,Dabur
8901120143139,Sugar free mature 300 p pet,Sugar free
8904150503638,Pillsbury gold atta 5kg,Pillsbury
8908002984194,Tata Soulfull Ragi Bites Choco Fills 250g,
8901725110833,dark fantasy Choco Fills 600g,
0034000871766,Hershey milk chocolate bars king-size 2.6Oz Bar 18 boxes of 12 bars,
0034000070725,Hershey milk chocolate bars king-size 2.6Oz Bar 18 boxes of 12 bars,
8901262020268,Cheese amul 1 kg,
8904145912070,Ensure chocolate 400g,
6161106960194,Nescafe Coffee classic instant 1.6gm sachet,
8904132949386,Good Life ALMOND value pack 500gm,Good life
8906095121397,Value pack,Wonder land
8904395001036,California almond,
8905599699067,Pain de campagne 100% épeautre,Ölz
8902901224078,Good Life Mixed Fruit 200gm,Good life
8902901011593,Dry dates,Good life
8902901224047,Dry dates chuawara,Good life
0921902617809,PARLE MONNCO Pizza.311.04g,
8906019649594,Cremaffin Plus,Abbot
4971618417374,FISH FOOD SAKI HIKARI BALANCE M 2 KG,Hikari
8906010500221,Balaji Wafers Mung Dal,Balaji
0048107237561,Mega Man One Daily Vitamin,GNC
8904132934559,Utsava,GoodLife
8901071732796,soya drink,sofit
8906078180724,Dnv red chilli sauce,
4804888792363,Agar Agar (Gulaman),Fiesta Pinoy
8908003623856,Dnv tomato chili sauce,200 g
8906048501894,Protinex diabetes care 200g cbd,
0710859306214,Yum Nuts Tangy Tomato,Vittal
8906005670243,Charlie laddu,
0710859306245,Yum Nuts Roasted & Salted,Vittal
8906116957387,Biozyme Whey Protein - Ice-cream Chocolate,MuscleBlaze
8901719127434,Parle Monaco salted,Parle
8902901034400,Gobindbhog atap rice,
8901399190223,Giffy,Unknown Brand
8903227023055,Agmark Chilli Powder Grade: Standard,Sanchay
8904209301048,Millet Dosa Mix,
6044647004414,Real litchi,
8904132916982,Snac tac wafers,
8901542000225,Complain royale chocolate Delight 1kg,
8906021920520,,Unknown Brand
8901712321075,Green Tea loose,
8902080001347,,Pepsi-Cola
8901888006578,Cranberry,Real
8901207038648,Pomegranate Mini Goodness,Real
4906089411385,,
8904221699529,One whey protein concentrate,Asitis
8906021072274,Mantequilla de Maní Untable,Kaldini
8904333792118,,
8906017863169,Soan Papdi,Indiaah
8901689031175,Kiwi Crush,Mala's
8904004402421,Halke Fulke Salted Potato Chips,Haldiram's
8901030634451,Kissan Lemon Squash,Kissan
8906017291542,Rev,Bisleri
8908003133003,Sat-Isabgol,Laxmi Brand
8906018540915,Gopaljee Thandai,Gopaljee
8901491003216,,Lay's
0738759759947,Guruvayoor Special Pappadam,Kanchana
8904335600732,Dark Chocolate Peanut Butter,Yogabar
8904085900137,Appalam Papad,Ambika Appalam Depot
0743724576535,Guruvayoor Special Pappadam,Kanchana
8908004896013,Pepper pappadam,Guruvayoor
8908004896419,Mulak pappadam,Rohini
8908004896129,Aanamark pappadam,Guruvayoor
8908004896068,Aanamark Pappadam,Guruvayoor
8908004896204,Rohini pappads,Rohini
0743724576900,Payar Vattal,Kanchana
8902905422418,Pepper Black,Best Farms
4902907666005,Pepper,Best Farms
9017761826474,Curd Chilly,Kanchana
0757901826474,Curd chilly,Kanjana
8906142950963,Pavakka Vattal,Kanchana
8906142950956,Rice pappad,Kanchana
8906081500465,Honey,Apis
8906001025559,Govardhan ghee,Nandini
0942809020059,Tilson,Tilsona
8904011506716,Garlic Pickle,Double Horse
8904011503258,Fish Pickle,Double Horse
8902082000669,Hot & Sweet Lime Pickle,Grandma's
8902082000430,Garlic Pickle,Grandma's
8904011506693,Dates Pickle,Double Horse
3948764042904,Thumbs Up,Unknown Brand
89000588,,Sprite
4907748011014,Moong Papad,Lijjat
8901719919992,,
0890128001276,Wine,Cops
8901248756037,Amla Health Juice,Zandu
8901248756075,Aloe Vera Health Juice,Zandu
8904422702998,Giloy Juice,Patanjali
4906459636639,Cookie Cream Protein Shake,epigamia
8903071005337,Apple cider vinegar,Golden crown
8901030926457,Orange marmalade,Kissan
8908017808003,Pro health,
8857118730969,Kecap manis,Megachef
8906030061535,Sliced Black Olives,Romera
8901246004963,Pizza and Pasta Sauce,Del Monte
8908000231016,Mozzarella,Choudhary cheese bazar
8905110006954,Nimyle,Unknown Brand
8906078720890,Masala Ponga,Gopal Namkeen
8904132919198,Garlic paste chutneys,
8906068764675,,
8901719123092,Hide&Seek Black Bourbon,Parle
8905507002729,Peanut butter Crunchy,First Crop
8904329100835,Rainbow Hearts,Rainbow Hearts
8904145912650,Similac Advance,Abbott
8901888005960,,
8902901027990,Good Life Mp Wheat Chakki atta 5kg,Good Life
8904132948563,Filtered Groundnut Oil,Independence
0890497000535,Nann crisps,Stonefire
8906058611569,Gaia Dark Chocho Chip,Gaia
8901023018411,Aer Spray,Godrej
8901207040450,Roghan Badam Shireen,Dabur
4937577033710,CoughDrops Menthol,Vicks
7316577045263,Bearing Grease,SKF
7622201758042,Dairy Milk Silk Minis,Cadbury
7622201762476,Dairy Milk Minis,Cadbury
8906072845483,Roasted peanut,Jack & Jill
0003839068890,Roasted & Salted Pistachios,Snactac
8904132968813,Roasted & Salted Cashews,Snactac
8902979042987,Mango thokku,
8901207024856,Chat Cola,Hajmola
8904132918214,Besan Ladoo,Snactac
8906010070144,01 Apr 2025 to 30 Apr 2026,Ganesh Mummy's Own
8901725006679,Atta with Multigrains kg,Aashirvaad
8905507035567,Maida,First crop
8905507025087,Rajma red,First crop
8906009070520,UNIBIC Orange Splash Cookies,
8901030900334,Knorr Chicken Delite,Knorr
8901063014206,Britannia Vita Marie Gold,Britannia
8004004401247,HALDIRAM Farali Chidwa,Haldiram
8902042113439,AVT premium tea bage,AVT
8901120143214,Sugar free,
8901120143771,Sugar free gold,Sugar free
8901548431009,Sugar free green 10gm,Sugar free
4411183387677,Sugar free natura,Sugar free
8901548430033,Sugar free natura sweet drops,Sugar free
8902042300501,AVT premium leaf tea,AVT
8904132917675,Green Tea,Aarambh
8901030781063,Green tea Honey Lemon,Lipton
8904132946323,Masti Oye Poha,Masti Oye!
8901058904338,Nescafe Classic,Nescafé
8906032010616,Refined Sunflower Oil,Sunrich
8901052005086,TATA AGNI TEA STRONG LEAF 1KG,
8906111540492,Chips Mix Masala,Fun Flips
8906111540508,Chips Cream & Onion,Fun Flips
8902080002214,Tropicana Guava Delight,Tropicana
0004535400090,Omega-3 Fish Oil,Apollo Life
8908009196095,,Unknown Brand
8901063401198,Cheese Block,Britannia
8904042306019,Corn flour,Blue bird
8901719125263,Parle-G Kismi Dal Chini Cinnamon Biscuits,"Parle-G,Parle"
8906115883809,Roundy,Marino
8906097545795,,
8901030634444,,
6910630029255,,
8906144331357,,
8906035712258,Jb,Jh
8902901001808,GL lapsi rawa,Good  life
4904839949256,Independence red chilli powder 200g,Independence
8901030842115,,
8901786410507,Kashmirilal,Everest
8908002295344,Amar,
8906143890411,Hazelnut Protien Bar,Whole Truth Foods
8908016716422,Protien Powder - Mango Ice Cream,Fulled
8908016716590,Protien Bar - Fudge,Fuelled
8905110003687,Nimyle,
8905110006572,Nimyle 2l +500ml,
8904006303702,,
8901560053036,Green chilli sauce,Nilon's
8902901222609,GOOD Life Chilli Guntur withstem,
8901560274547,Nilons Ginger Garlic,NILIONS
8901748001422,Ruchi Cumin Seeds,Ruchi
8901030904554,Bru coffee 25g,
8908021055059,,
8902102231042,Margo,Jyothy Labs
8902901044454,Sure water 1ltr,
8902901044447,Sure water,Thirsty Tales
8904132972032,Campa runner energy lemon flavour,Campa
8901414037540,Premium Almond Cookies,
8906095125302,,
8901030921780,,
8901138837402,,
8901777694091,Mango Sandwich Ice Cream,Vadilal
8901063032880,,
8901023018398,AER FRESHNER,
8906165780660,Pre-workout WrathX - Voodoo Black Flavour,MuscleBlaze
8906075801578,,
8901725012830,Yippee Noodles Magic Masala,Sunfeast
8901052010318,Tea  premium 250gm,Tata
8904132917071,Classic  dust tea,Aarambh
8906009073965,Danish Coconut Cookies,Unibic
0789458525180,Crispy Rice Thicks,Haim
8908006389230,,
2490570461031,,
8903664042480,IRIS,
8908008820731,Coconut milk muruk,Crunchy snachs
7905419350186,Amala madhuraseva,Amala
8908023922021,Jodhpuri Jeera,Unknown Brand
8901542002014,Glucon D instant energy,Glucon D
8908006844111,,
7904442603016,,
8904132917613,AWSOYUM Soya Sauce,
8691707095318,VIP,Chocolate
6754642603597,Punk apple flavour,Candy stick
9556032027917,Almonds covered with milk chocolate,SAPPHIRE
0115550720053,,
0028161044275,Avocado oil,Indulgeoessentials
0605923340884,,
0605923340891,,
0849525090000,,
3614224028121,,
0079400476081,,Dove
8906165783890,Biozyne Whey PR - Molten Chocolate Cake,MUSCLEBLAZE
8904293703285,,
8901314032058,,
6281004231438,Safari peanut crunch,Gandour
8906072845407,Peanut candy,Jack & jill
8906019350049,Peanut ball,Amalas
8906072845414,Peanut ball,Jack & jill
8906019350339,Peanut masala,Amalas
8908008820052,Masala peanut,Crunchy snacjs
8906072845452,White peanut,All fresh
8908008820533,Rice murukku,Crunchy snacks
8908000385252,Ghee muruku,Dev
8906108240299,Sweet kuzhalappam,Magic bite
8908000385108,Pakkavada,Dev
8904245708184,,
8904293704770,Mango Banganpalli,Unknown Brand
8906009881430,,
8901012189511,,
0942440375075,Thatta,Dev
8908000385054,Kadala mavu mixture,Dev
8908000385184,Madhura seva,Dev
8906013032613,Wai  xpress delight,
8904206218615,,
8904209322937,,
8901670811076,Chana salted roasted gram with skin,SARAS flavors of Asia
8906040480289,,
8901063021037,Tiger Brita Biscuits,Britannia
0701098289048,,
8901888007353,Real Apple juice 1ltr tpk,
8908016029997,Fritts,
8901512556301,ACT II Movie Theater Butter Popcorn,ACT II
8906116952085,,
8904573699437,nata cocinar,Hacendado
6900258701282,Protein Milkshake- Choco mint flavour,Raw Pressery
8906007950022,Mix Seedless grapes,
8901526594498,,
8901526594535,,
8901262220132,,
8906034814199,Peanut Butter Sugar Free,American Harvest
8904132924390,Poha Khatta Meetha Mix,Desi Kitchen
8904132925434,Besan ladu,
8906078180854,Kala bori,DNV
8906015540109,Soya sauce,
8906027120023,Grreen chili sauce,
8906001051343,mother's Red chilli,Mother's Recipe
8906069400008,Veeba Olive Oil Mayonnaise,Veeba
8904083512424,Organic Corn Dhaliya,24 Mantra
3870003849862,,
4904012646224,,
8904083306962,,
8904051205532,Indian Lacha Parotta,Nilamels
4901452005666,,Maggi
8906033742943,Tasties Rs. 10,Mcvities
8906033742646,MEVities,Mcvities
8906065458560,Choco Stick,Gone Mad
9089879457000,,
9089879457024,FLOWER BUCKET - 120 GM,MANGALMAY FRAGRANCES BRAND / AGARBATTI PRODUCTS
8906000210611,Cake,Pillsbury
8904150503843,Pancake Mix,Pillsbury
8904132918856,Snack tak soup,
7001716001674,Yeppi,
8906010910389,Dairy day mini cone magic,Dairy day
6989636903159,WRDBEAUTY,
8908009082084,Shareat foochka,1
8906033744435,Digestives minis,McVitie's
8906033742844,digestive multi7grain,McVitie's
8906033742851,mcvities hobnobs,mcvities
8906020730625,,
8908000092006,,
8901063029323,Jim jam Britannia biscuit,BRITANNIA
8901764052309,Limca,Coca Cola
8906046142754,Indian White Basmati Rice,Pride Of India
8904970596474,Sprouts Chana Brown,Unknown Brand
8908019808216,,Unknown Brand
8904050704067,MADE IN INDIA,
8901741000293,8901741000293,
0769503204840,,
8901526594511,,
8908004804308,,
8901493137711,Active dried yeast,Fruitomans
8436534713598,,
8901030819995,,
8904293704077,Cucumber English,Unknown Brand
8904293117747,Mango Totapuri,Unknown Brand
8904075601846,,
8904132925724,,
8908016809087,Plant-based chicken seekh kebab,Blue tribe
8904271101065,,
8904246910470,Priya tomato pickle,1
8906001050117,Mother's Recipe Karnataka Cut Mango Pickle,Mother's Recipe
8908012531609,Coconut Chutney Instant Mix,Khrishika
8901138822286,,
8901393016628,Chupa Chups Strawberry flavour,Chupa Chups
8901207017056,,Dabur
8904083533870,Organic Murukku,24 Mantra
8904083512141,Urad Dal,24 Mantra Organic
8904083512158,Organic Moong Dal,24 Mantra Organic
8908003623955,DNV Masala Papad,DNV
8908007323356,Shoestring Fries,Hungritos
8901849285004,Sale iposodico iodato,
8908008103469,Peanut Butter Unsweetened,The Butternut Co.
8901144312009,Tilda Basmati Rice,
8901764022302,Fanta,Coca Cola
0810113510811,Collagen Peptides,Gorilla mind
3657164808026,,
8904109470172,,
8904100430243,,
8904109470134,,
8908010012452,Sudarshan Agmark Cow Ghee,Sudarshan
8906086110027,conitenental vegetables sauce,N--pure
8997240890145,Npure,
8904386101851,,
8904042812657,Gaijjak & Rewri,
8906125981403,4700BC Popcorn,4700BC
8906144590068,FRENCH ESSENCE 200 ml,
0666538000365,Himalayan,
8901030877124,Brooke Bond Red Label,Brooke Bond
8906034570187,,
8901396044505,,
8906083200301,Ffggg,
8906131681328,,
8901030930966,Comfort,
8901440203421,Palada mix eastern  India.,
8908014587031,Rice Cakes,Grainic
8906068764828,,
8906042180217,,
8904018605245,,
10134223,O bay sunscreen lotion,
8906126820022,NAMAN,
8902102230472,Margo shop,Margo shop
8906067026392,Fuel One,MuscleBlaze
8901030841095,Essential Healing,Unilever UK Magnum Freepost ADM3940 London SW1A 1YR. Careline 0800 731 1507 Unilever Ireland Ltd
8901023020353,Cinthol,Godrej
8906168640190,,
8906112662766,Muesli,True Elements
8901781000048,,
8904043905655,TY pepper masala,1
8904043905686,TY veg biryani,1
8901042967349,MTR khatta meetha poha 60g,MTR
8906151420235,Laxminarayan mix farsan,1
8904033601871,Glory,
8901719125799,Parle hide and seek milano jazelnut,Parle
8904132948631,Independence Sunflower oil 5l,Independence
8906113441988,Beurre de cacahuète,
2000000150575,,Unknown Brand
8906058610234,Digstive Cookies,Gaia
8901491502016,Classic Salted Potato Chips,Lay's
