barcode,product_name,brands,ingredients_text
5348841447918333,"California Pizza Kitchen, Cucumber Reviver",California Pizza Kitchen,undefined
4310469682462832672838,"California Pizza Kitchen, Fresh Agave Lime Margarita",California Pizza Kitchen,undefined
40458160433696643686417,"California Pizza Kitchen, Grilled Veggie Sandwich, Full",California Pizza Kitchen,undefined
91481122342699935415379,"California Pizza Kitchen, Haagen Dazs",California Pizza Kitchen,undefined
762124256423003801619,"California Pizza Kitchen, La Marca Prosecco, Bottle",California Pizza Kitchen,undefined
656597461389946795719803,"California Pizza Kitchen, Le Grand Courtage, Split",California Pizza Kitchen,undefined
375161444576986,"California Pizza Kitchen, Napa Cellars Sauvignon Blanc, 9 Oz",California Pizza Kitchen,undefined
70697497041741839085,"California Pizza Kitchen, Peach Flavored Frozen Lemonade",California Pizza Kitchen,undefined
169409492809067,"California Pizza Kitchen, Rodney Strong Cabernet Sauvignon, 9 Oz",California Pizza Kitchen,undefined
861033384368259498891,"California Pizza Kitchen, Salted Caramel Pudding",California Pizza Kitchen,undefined
22804248110331884266,"California Pizza Kitchen, Sauteed Salmon, For Salads",California Pizza Kitchen,undefined
11960749486072040608,"California Pizza Kitchen, Sledgehammer Zinfandel, Bottle",California Pizza Kitchen,undefined
9109310645182803004262603071,Asian Style Salad,Coles Kitchen,"salad mix (cabbage, carrot, corn kernels, mizuna), soy dressing (water, sugar, salt, mizuna, soy sauce (water, soybean, wheat, salt), cane sugar, water, sesame oil, salt, burnt sugar, sesame seeds, vegetable gum (415), yeast extract, spices), crunchy noodles (wheat flour, vegetable oil (sunflower oil, canola oil), salt, raising agents (500, 450), water, colour (160b), antioxidant (307b))"
431263147097795913485,"California Pizza Kitchen, Nueskes Applewood Smoked Bacon Pizza, For Original Hand Tossed Pizzas",California Pizza Kitchen,undefined
630928940849297822594215078,"California Pizza Kitchen, Orchard Sangria",California Pizza Kitchen,undefined
7151630644299278209,"California Pizza Kitchen, Spicy Buffalo Cauliflower",California Pizza Kitchen,undefined
25795214236770853,"California Pizza Kitchen, Acqua Panna Natural Mineral Water",California Pizza Kitchen,undefined
443044150968843154,"California Pizza Kitchen, Baked Potato Soup, Bowl",California Pizza Kitchen,undefined
2327243449491777727,"California Pizza Kitchen, Beringer White Zinfandel, 9 Oz",California Pizza Kitchen,undefined
10724700146588224168261910,"California Pizza Kitchen, Bolognese Spaghetti",California Pizza Kitchen,undefined
854561720853674,"California Pizza Kitchen, California Veggie Pizza",California Pizza Kitchen,undefined
9905240294233281,"California Pizza Kitchen, Classic Crispy Chicken Sandwich, Full",California Pizza Kitchen,undefined
468758343047050179754,"California Pizza Kitchen, Clos Du Bois Chardonnay, 6 Oz",California Pizza Kitchen,undefined
465420942197506328,"California Pizza Kitchen, Diet Coke, 12 Oz",California Pizza Kitchen,undefined
43788241036134839,"California Pizza Kitchen, Fresh Pineapple, For Original Hand Tossed Pizzas",California Pizza Kitchen,undefined
80084406419635863356809,"California Pizza Kitchen, Goose Island",California Pizza Kitchen,undefined
332574584099125590,"California Pizza Kitchen, Josh Cellars Chardonnay, Bottle",California Pizza Kitchen,undefined
29896440479064179,"California Pizza Kitchen, Kim Crawford Sauvignon Blanc, 9 Oz",California Pizza Kitchen,undefined
5675327499783859750,"California Pizza Kitchen, M Chapoutier Belleruche Rose, 6 Oz",California Pizza Kitchen,undefined
219052541901388597506,"California Pizza Kitchen, Melon Hydrate",California Pizza Kitchen,undefined
90932940985524401498,"California Pizza Kitchen, Mushroom Pepperoni Sausage Pizza, Kids",California Pizza Kitchen,undefined
599051746791910517220,"California Pizza Kitchen, Jacobs Creek Moscato, 9 Oz",California Pizza Kitchen,undefined
144986844754787905548541,"California Pizza Kitchen, Kim Crawford Sauvignon Blanc, Bottle",California Pizza Kitchen,undefined
7943639345867841557,"California Pizza Kitchen, La Marca Prosecco, Split",California Pizza Kitchen,undefined
31591461997941753568,"California Pizza Kitchen, Gluten Free Crust",California Pizza Kitchen,undefined
67924449427253626779455,"California Pizza Kitchen, Blueberry Ginger Smash",California Pizza Kitchen,undefined
27857009468022804,"California Pizza Kitchen, Brownie, Kids",California Pizza Kitchen,undefined
37413534529844459034615,"California Pizza Kitchen, Charred Shishito Peppers",California Pizza Kitchen,undefined
7668842193371235326,"California Pizza Kitchen, Crispy Thin Crust",California Pizza Kitchen,undefined
66906679840872492323,"California Pizza Kitchen, Diet Coke",California Pizza Kitchen,undefined
997858400880216988,"California Pizza Kitchen, Dos Equis Lager",California Pizza Kitchen,undefined
50445979145579252571168,"California Pizza Kitchen, Fountain Beverage",California Pizza Kitchen,undefined
8501912439200144661394,"California Pizza Kitchen, M Chapoutier Belleruche Rose, Bottle",California Pizza Kitchen,undefined
231144064392814941746770,"California Pizza Kitchen, Mushroom Pepperoni Sausage Pizza",California Pizza Kitchen,undefined
9407344244409841,"California Pizza Kitchen, Oven Roasted Turkey & Brie Sandwich, Full",California Pizza Kitchen,undefined
657905361415990950122450,"California Pizza Kitchen, Quinoa & Arugula Salad, Full",California Pizza Kitchen,undefined
3352121466803346956,"California Pizza Kitchen, Shaved Mushroom & Spinach Flatbread",California Pizza Kitchen,undefined
780982915403344342556,"California Pizza Kitchen, Sicilian Pizza, 1 Slice",California Pizza Kitchen,undefined
41062844433978716109345,"California Pizza Kitchen, Sonoma Cutrer, Russian River Ranches Chardonnay, Bottle",California Pizza Kitchen,undefined
42385537496800548699639,"California Pizza Kitchen, Traditional Cheese Pizza, Kids",California Pizza Kitchen,undefined
2562834482965660590499,"California Pizza Kitchen, White Corn Guacamole & Chips",California Pizza Kitchen,undefined
1482405164166835731334,"California Pizza Kitchen, Ancho Chile Short Rib Piadina, Full",California Pizza Kitchen,undefined
396059359345882463874738,"California Pizza Kitchen, Apothic Winemakers Blend, Bottle",California Pizza Kitchen,undefined
87498358440808110298577,"California Pizza Kitchen, Apple Juice",California Pizza Kitchen,undefined
8702334342728641860,"California Pizza Kitchen, Chambord",California Pizza Kitchen,undefined
1712715463970164900,"California Pizza Kitchen, Chicken, For Kung Pao Spaghetti",California Pizza Kitchen,undefined
607410447305231557083,"California Pizza Kitchen, Dr Pepper",California Pizza Kitchen,undefined
51774458066226920509,"California Pizza Kitchen, Five Cheese & Fresh Tomato Pizza",California Pizza Kitchen,undefined
2852939417710408,"California Pizza Kitchen, Goat Cheese, For Original Hand Tossed Pizzas",California Pizza Kitchen,undefined
179740714218658094060592,"California Pizza Kitchen, Sprite",California Pizza Kitchen,undefined
52081945183021373,"California Pizza Kitchen, Chicken & Shrimp, For Kung Pao Spaghetti",California Pizza Kitchen,undefined
609396734281184476848227,"California Pizza Kitchen, Chocolate Milk",California Pizza Kitchen,undefined
8357110634473438549011,"California Pizza Kitchen, Coke Zero",California Pizza Kitchen,undefined
1870944279291124697,"California Pizza Kitchen, Fresh Strawberry Mango Cooler, Hawaii",California Pizza Kitchen,undefined
811096983743340017892906,"California Pizza Kitchen, Freshly Brewed Iced Tea, Strawberry",California Pizza Kitchen,undefined
203534097949771,"California Pizza Kitchen, Grilled Chicken Breast, For Salads",California Pizza Kitchen,undefined
768664042962575707559,"California Pizza Kitchen, Hawaiian Pizza, Kids",California Pizza Kitchen,undefined
24588948640667008,"California Pizza Kitchen, Le Grand Courtage Topper",California Pizza Kitchen,undefined
8158353452527987235810,"California Pizza Kitchen, Sam Adams Seasonal, Cold Snap",California Pizza Kitchen,undefined
97247204280518097848,"California Pizza Kitchen, Sedona Tortilla Soup, Bowl",California Pizza Kitchen,undefined
91686674428912891632,"California Pizza Kitchen, Shrimp, For Kung Pao Spaghetti",California Pizza Kitchen,undefined
21112040100000007492901268,"Fitness Granola Quinoa, Almond & Chocolate",Nestle,"whole grain oat flakes, sugar, whole grain wheat flour, non-hydrogenated sunflower oil, whole grain oat flour, dried glucose syrup, chocolate drops (sugar, cocoa mass, cocoa butter, emulsifier: soya lecithin), almonds, puffed whole grain quinoa, invert sugar syrup, maize semolina, calcium, date juice concentrate, cocoa powder, raising agent: sodium bicarbonate, antioxidant: tocopherols, iron"
76042704979480232993,"California Pizza Kitchen, Crispy Ahi Tuna Rolls",California Pizza Kitchen,undefined
994428841048935706871,"California Pizza Kitchen, Francis Ford Coppola Bianco Pinot Grigio, 9 Oz",California Pizza Kitchen,undefined
51974489154142815827910773,"California Pizza Kitchen, Grilled Chicken, For Crispy Thin Crust Pizzas",California Pizza Kitchen,undefined
25507875355488560827075999,"California Pizza Kitchen, Jamaican Jerk Chicken Pizza, 1 Slice",California Pizza Kitchen,undefined
747803173445808413170,"California Pizza Kitchen, Jambalaya Linguini Fini",California Pizza Kitchen,undefined
628414248880154268950,"California Pizza Kitchen, Josh Cellars Chardonnay, 6 Oz",California Pizza Kitchen,undefined
55793364708819975798263,"California Pizza Kitchen, Kendall Jackson Vintners Reserve Chardonnay, 9 Oz",California Pizza Kitchen,undefined
912674358396504228,"California Pizza Kitchen, La Crema Pinot Noir, Bottle",California Pizza Kitchen,undefined
931726450439515009469,"California Pizza Kitchen, Nobilo Sauvignon Blanc, 9 Oz",California Pizza Kitchen,undefined
14744051374357903293006,"California Pizza Kitchen, Rodney Strong Cabernet Sauvignon, 6 Oz",California Pizza Kitchen,undefined
9194490493333757293100,"California Pizza Kitchen, Sam Adams Seasonal, Oktoberfest",California Pizza Kitchen,undefined
20049123743001424745,"California Pizza Kitchen, Sledgehammer Zinfandel, 9 Oz",California Pizza Kitchen,undefined
1451445544572241648900,"California Pizza Kitchen, St Pauli NA, 12 Oz",California Pizza Kitchen,undefined
61285448803543423558,"California Pizza Kitchen, Szechwan Chicken Dumplings",California Pizza Kitchen,undefined
2706244189264733696439,"California Pizza Kitchen, Tomato Basil Bisque, Cup",California Pizza Kitchen,undefined
2211008129609903,,,
520166643881021014595,"California Pizza Kitchen, Angry Orchard Crisp Apple Cider",California Pizza Kitchen,undefined
68293274246328249,"California Pizza Kitchen, Apothic Winemakers Blend, 6 Oz",California Pizza Kitchen,undefined
2703860449902411964128,"California Pizza Kitchen, CPK Strawberry Lemonade",California Pizza Kitchen,undefined
33554584429326165609861,"California Pizza Kitchen, California Club Pizza",California Pizza Kitchen,undefined
38369525548872270037093,"California Pizza Kitchen, Carne Asada, For Crispy Thin Crust Pizzas",California Pizza Kitchen,undefined
5863736634768920803367,"California Pizza Kitchen, Chicken Piccata",California Pizza Kitchen,undefined
44355126405397533431,"California Pizza Kitchen, Coca Cola",California Pizza Kitchen,undefined
815464403240789717379,"California Pizza Kitchen, Crispy Fish Tacos",California Pizza Kitchen,undefined
6216956798846938816814,"California Pizza Kitchen, Fresh Fruit, Kids",California Pizza Kitchen,undefined
430364280833864,"California Pizza Kitchen, Kung Pao Spaghetti",California Pizza Kitchen,undefined
91923400640496111802,"California Pizza Kitchen, Milk",California Pizza Kitchen,undefined
3506948841602252,"California Pizza Kitchen, Avocado Club Egg Rolls",California Pizza Kitchen,undefined
88030043688503958597,"California Pizza Kitchen, Beehive Sangria",California Pizza Kitchen,undefined
96790772414691212865378,"California Pizza Kitchen, Bianco Flatbread",California Pizza Kitchen,undefined
364738773474650786902812444,"California Pizza Kitchen, Coffee",California Pizza Kitchen,undefined
874341844757362411,"California Pizza Kitchen, Corona Extra, 12 Oz",California Pizza Kitchen,undefined
6796140660785531569,"California Pizza Kitchen, Curly Mac N Cheese, Kids",California Pizza Kitchen,undefined
723202561479011226608990,"California Pizza Kitchen, Edamame, For Kids Curly Mac N Cheese",California Pizza Kitchen,undefined
932529584281565050658406,"California Pizza Kitchen, Francis Ford Coppola Bianco Pinot Grigio, Bottle",California Pizza Kitchen,undefined
18946694139854492120,"California Pizza Kitchen, Francis Ford Coppola Diamond Collection Merlot, 3 Oz",California Pizza Kitchen,undefined
82745360454199244232,"California Pizza Kitchen, Francis Ford Coppola Diamond Collection Merlot, 6 Oz",California Pizza Kitchen,undefined
94744941838981479,"California Pizza Kitchen, Francis Ford Coppola Diamond Collection Merlot, Bottle",California Pizza Kitchen,undefined
9827121341564219215,"California Pizza Kitchen, Jacobs Creek Moscato, Bottle",California Pizza Kitchen,undefined
55518287408204472002,"California Pizza Kitchen, Key Lime Pie",California Pizza Kitchen,undefined
22279758845992490772521,"California Pizza Kitchen, Mark West Pinot Noir, Bottle",California Pizza Kitchen,undefined
640726406964062099641,"California Pizza Kitchen, Meiomi Pinot Noir, Bottle",California Pizza Kitchen,undefined
205226224287076228896,"California Pizza Kitchen, Nobilo Sauvignon Blanc, Bottle",California Pizza Kitchen,undefined
821223984781224227925,"California Pizza Kitchen, Santa Fe Bowl",California Pizza Kitchen,undefined
609383964826873406427058,"California Pizza Kitchen, Santa Margherita Pinot Grigio, 6 Oz",California Pizza Kitchen,undefined
9342544439687445830293,"California Pizza Kitchen, Spicy Chipotle Chicken Pizza",California Pizza Kitchen,undefined
16632865429562344198284,"California Pizza Kitchen, The Original BBQ Chicken Chopped Salad, Full",California Pizza Kitchen,undefined
31975574603408603831441,"California Pizza Kitchen, Blue Moon",California Pizza Kitchen,undefined
325181946099230437571,"California Pizza Kitchen, California Veggie Pizza, 7&quot;",California Pizza Kitchen,undefined
95014062994156840,"California Pizza Kitchen, Chateau Ste Michelle Riesling, 9 Oz",California Pizza Kitchen,undefined
761303036584357,Мура milk choco mega bite,Nestlé,"ingredients milk chocolate 33,4% (3ахар, cocoa butter, whole milk powder 5,19 o, cocoa table vegetable oil (palm, shea), whey powder (from milk), emulsifier (lecithins), vanilla extract), palm oil, sugar, <span class=""allergen"">wheat flour</span>, whey powder, cocoa powder 1.1%, nonfat dry milk 1 1%, naughtily (from milk), skim (ammonium bicarbonate, sodium bicaronate) maltodextrin, emulsifiers (lecithins, polyglycerol polyricinoleate), salt,"
50848465118063927,"California Pizza Kitchen, Banh Mi Bowl",California Pizza Kitchen,undefined
164342463872161684,"California Pizza Kitchen, Beringer White Zinfandel, Bottle",California Pizza Kitchen,undefined
817722364779658943208,"California Pizza Kitchen, Cherry Coke",California Pizza Kitchen,undefined
97151334669947869099,"California Pizza Kitchen, Clos Du Bois Chardonnay, Bottle",California Pizza Kitchen,undefined
409200734448120779,"California Pizza Kitchen, Coors Light, 12 Oz",California Pizza Kitchen,undefined
90351125494010851406,"California Pizza Kitchen, Italian Chopped Salad, Full",California Pizza Kitchen,undefined
92127194156861603,"California Pizza Kitchen, J Lohr Seven Oaks Cabernet Sauvignon, Bottle",California Pizza Kitchen,undefined
47160346809870867564,"California Pizza Kitchen, Jacobs Creek Moscato, 6 Oz",California Pizza Kitchen,undefined
7919830266428671038132,"California Pizza Kitchen, Josh Cellars Chardonnay, 9 Oz",California Pizza Kitchen,undefined
532041924305852926173,"California Pizza Kitchen, La Crema Pinot Noir, 6 Oz",California Pizza Kitchen,undefined
66222073444706768435925,"California Pizza Kitchen, Pepperoni Pizza",California Pizza Kitchen,undefined
48504603476319785,"California Pizza Kitchen, Red Berry Sangria",California Pizza Kitchen,undefined
282890311417889163361803,"California Pizza Kitchen, Red Velvet Cake",California Pizza Kitchen,undefined
14121474005495257295,"California Pizza Kitchen, Santa Margherita Pinot Grigio, 9 Oz",California Pizza Kitchen,undefined
426292187470704818946,"California Pizza Kitchen, Shaved Mushroom & Spinach Pizza, 7&quot;",California Pizza Kitchen,undefined
6000000024292775,post office card,yes,
5023221164073234,,,
305000001769039,Garlic sev,Food bazar,"besan,oil,garlic,salt"
305000002015062,dal moth,food bazaar,"masoor dal,besan salt,oil"
141467274452624222327242,naaptol,,
514044402530001,Herbalife,,
359431092444516,,,
450091552000000160,,,
70056000256230223,,,
1384126132725353,whirlpool,205        magic wine orchil,
8900096436402699165030037,"Moe's Southwest Grill, Shredded Lettuce, For Tacos",Moe's Southwest Grill,undefined
8906027912001517,Green pista,,
890493540493735713,"On The Border, Sour Cream",On the Border,undefined
89048628594299716664644,"PF Chang's, Shrimp Tempura Roll",PF Chang's,undefined
890582780009607500006605,Jamón mercadona,Unknown Brand,
20240214309838183,A247-LHUB-APF-,,
510805016002696,,,
890040982314115120,"Papa Murphy's, Tuscan Chicken & Sausage Pizza On Original Crust, Family Slice",Papa Murphy's,undefined
924728101224002554,Pistachio,Nesto,
9441413800525001054,Roasted cashew,Nesto,
2205048588577415,,,
89072764308068386311,"Pizza Hut, Chicken Bacon Parmesan Pizza On Original Pan Crust, Medium, Slice",Pizza Hut,undefined
890677454456085936028,"Sonic, Corn Dog",Sonic,undefined
890945938435882834567769,"Sonic, Strawberry Cheesecake Shake, Medium",Sonic,undefined
8904293733815377,Orange Nagpur,Unknown Brand,
924728301000002505,Pistachio,Nesto,
924728101019002554,Pistachio,Nesto,
1120801201012022358,,dixcy Scott,
133181150995110000194,,,
89008224012916889180,"Wawa, Honey Mustard Dipping Cup, For Hot Bowls",Wawa,undefined
6336663366633666336663366633666336661203,,,
2219416132896670,,,
990082090193190001,just mix idly chilli powder,SKS,
8901886017000200040,,,
6014001019002554,pistachio,nesto,
89093543134382721,"Burger King, Vanilla Milk Shake",Burger King,undefined
89080448428643859105,"California Pizza Kitchen, Smashed Chicken Meatball Piadina, Full",California Pizza Kitchen,undefined
89051552946190756191,"Carrabba's Italian Grill, Chicken Bryan Flatbread",Carrabba's Italian Grill,undefined
8909046144953708,"LongHorn Steakhouse, White Wine, LongPour",LongHorn Steakhouse,undefined
890870023014246805655619,"Outback Steakhouse, Baked Potato Soup, Cup",Outback Steakhouse,undefined
8905853142999685,"Panera Bread, Country Loaf",Panera Bread,undefined
89080843687181240066,"Perkins, Open Face Turkey Sandwich",Perkins,undefined
8909309854308801688975,"Sheetz, Sausage Patty, For Breakfast Subz",Sheetz,undefined
890662444073724395,"Starbucks, Iced Caffe Americano, Grande",Starbucks,undefined
8906144249689079822,"Steak 'N Shake, Chocolate Covered Strawberry Milkshake, Regular",Steak 'N Shake,undefined
8908213246931776202467615,"Wawa, Buttered Rye Toast",Wawa,undefined
890923442028684404384,"Wawa, Spiced Hot Chocolate Cappuccino, FL, 24 Oz",Wawa,undefined
8906023888292756,LAL Chana,,
9085632822749091250907,Hokben,,
4444444444444444444444444444444444444414,,,
208802281074531,,,
2213490050001010,Chicken breast,Sneha select,
3533840751593256,,,
2110000590009853002001,mixed sprouts,nutra,
21078900350006001711,Kaju Rabi Fills,Sri Krishna Sweets,
6363737373773737,Yery,Horey,jjdb
934055827448192,,,
2110000590003552005001,Radish,Unknown Brand,radish
9679989464646438,fruity biskiss,,
2110000590002883010001,Sapota,Unknown Brand,
